user_id,city,device,os,region,gp:utm_source,Survivor,Cluster
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Cuenca,Android,MIUI Browser 13,Cuenca,sin información,0,4
sin información,Puebla City,Android,Chrome WebView 70,Puebla,adwords,0,1
sin información,Mexico City,Windows,Chrome 102,Mexico City,adwords,0,0
sin información,Celaya,Android,Chrome Mobile 87,Guanajuato,adwords,0,1
sin información,Coacalco,Android,Chrome Mobile 102,México,sin información,0,1
2f4448cb-b12e-48c6-8e32-b5f5fbee9a5e,Zumpango,Android,Chrome Mobile 101,México,adwords,1,3
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
3ec61978-c9b4-4c09-befe-03cba21473a7,Chilpancingo,Linux,Chrome 102,Guerrero,adwords,1,3
f80c571a-0ebf-4e3a-9f3a-e666c56e610f,Salamanca,Android,Chrome Mobile 100,Guanajuato,adwords,1,3
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Atotonilco el Alto,Android,Chrome WebView 102,Jalisco,sin información,0,4
c862681b-2b0e-43b8-90fc-85e49fbcb2ab,Alvaro Obregon,Android,Chrome Mobile 102,Mexico City,adwords,1,2
6a925a9d-fb43-4b8b-ae97-9cc2a4ba6500,Tultitlan de Mariano Escobedo,Android,Chrome Mobile 101,México,adwords,1,3
sin información,Amsterdam,Windows,Chrome 97,North Holland,sin información,0,4
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Acapulco de Juárez,Apple iPhone,GSA 213,Guerrero,adwords,0,0
4ae279bf-32cf-46fb-9500-a6a446647da5,Culiacán,Android,Chrome Mobile 101,Sinaloa,adwords,1,3
sin información,Villahermosa,Android,Chrome Mobile 102,Tabasco,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,sin información,0,1
sin información,Mexico City,Windows,Chrome 102,Mexico City,adwords,0,0
sin información,Managua,Android,Chrome Mobile 96,Departamento de Managua,rocket,0,1
sin información,Aguascalientes,Windows,Chrome 101,Aguascalientes,adwords,0,0
sin información,Tecamac,Apple iPhone,Mobile Safari 15,México,adwords,0,0
2dec868f-be63-4efa-b04b-8e3800bb1456,Cancún,Android,Chrome Mobile 102,Quintana Roo,sin información,1,3
sin información,El Pueblito,Apple iPhone,Chrome Mobile 102,Querétaro,sin información,0,4
sin información,León,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Des Moines,Windows,Chrome 80,Iowa,sin información,0,4
sin información,Hermosillo,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Compostela,Android,Chrome Mobile 102,Nayarit,adwords,0,1
846caa11-979f-4098-8294-aad352dd02d9,Ecatepec,Android,Chrome Mobile 101,México,google2,1,3
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Ciudad del Carmen,Android,Chrome Mobile 91,Campeche,adwords,0,1
sin información,Mexico City,Android,MIUI Browser 13,Mexico City,blog,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
00c1e5ec-b9ea-4528-bafb-b2da72f6d9ec,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Jilotepec de Molina Enriquez,Windows,Chrome 102,México,sin información,0,1
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Irapuato,Android,Chrome Mobile 102,Guanajuato,blog,0,1
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Cancún,Android,Chrome Mobile 102,Quintana Roo,sin información,0,4
ecc1ab62-60f7-417b-9300-60424000b5a0,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,1,4
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Queretaro,Android,Chrome 92,Querétaro,sin información,0,4
sin información,Guadalajara,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
b91d69b0-fe36-4b2d-b296-94c802cebb00,sin información,Android,Chrome Mobile 102,Jalisco,adwords,1,3
sin información,Tlaquepaque,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Cuernavaca,Android,Chrome Mobile 102,Morelos,rocket,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Reynosa,Android,Chrome Mobile 102,Tamaulipas,adwords,0,1
sin información,Ciudad de Huajuapan de Leon,Android,Chrome Mobile 102,Oaxaca,adwords,0,1
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
83f2d8ba-cf9b-46d5-9b24-e770b41b131f,Monterrey,Android,Chrome Mobile 100,Nuevo León,adwords,1,3
91f05dba-1d9c-4991-b060-76cf29a86765,Ciudad Obregón,Android,Chrome Mobile 102,Sonora,adwords,1,3
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
e9483f01-461b-454d-a8b1-885ca9133a0b,Puebla City,Android,Chrome Mobile 100,Puebla,adwords,1,1
4a4ce4e4-5012-4a83-8f09-424b4394d6d1,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Puebla,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,sin información,0,4
e4acc90e-ffe1-47e1-87fb-d240b2ae6bae,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,1,3
sin información,Guadalupe,Apple iPhone,GSA 213,Nuevo León,adwords,0,0
sin información,Ciudad Juárez,Windows,Chrome 102,Chihuahua,adwords,0,0
e16465a8-2ac8-4a45-83fa-5778bd9503bd,Poza Rica de Hidalgo,Android,Chrome Mobile 102,Veracruz,adwords,1,3
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Tecamac,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
6f48f2b4-1362-4448-9e19-784f41ab869a,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Mexico City,Android,Chrome 81,Mexico City,adwords,0,2
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Ciudad Obregón,Android,Chrome Mobile 101,Sonora,adwords,0,1
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,sin información,0,4
sin información,Monterrey,Android,Chrome WebView 102,Nuevo León,sin información,0,4
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Gustavo Adolfo Madero,Windows,Chrome 102,Mexico City,sin información,0,4
sin información,Iztacalco,Android,Chrome Mobile 81,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,0,1
sin información,sin información,Android,Chrome Mobile 99,Jalisco,adwords,0,1
2675acb8-98b6-4858-b383-e9b49218b37a,Valladolid,Android,Chrome Mobile 102,Valladolid,sin información,1,3
sin información,Palenque/Temp,Android,Chrome Mobile 102,Chiapas,adwords,0,1
sin información,Ahome,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Orizaba,Android,Samsung Browser 17,Veracruz,google2,0,1
sin información,General Escobedo,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,rocket,0,1
97fbcf1d-eb7a-4cc8-bdf8-9f7deeb26e4d,Alvaro Obregon,Windows,Opera 87,Mexico City,adwords,1,0
c75548d7-4283-493f-b596-472f6aa53775,Guadalupe,Windows,Chrome 102,Nuevo León,adwords,1,3
sin información,Mexico City,Windows,Firefox 101,Mexico City,adwords,0,0
sin información,Zapopan,Apple iPhone,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Cuautla,Android,Chrome Mobile 102,Morelos,sin información,0,4
sin información,Tuxtla Gutiérrez,Apple iPhone,Mobile Safari 12,Chiapas,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Guadalajara,Android,Chrome Mobile 95,Jalisco,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,sin información,0,0
sin información,Cuernavaca,Android,Chrome Mobile 100,Morelos,adwords,0,1
sin información,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Chihuahua,sin información,0,0
16cd9685-2ad8-405f-98f6-4e1a24f21862,Puebla City,Android,Chrome Mobile 102,Puebla,rocket,1,1
sin información,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,0,1
56fc959f-f19b-4c8a-a993-385468f239b4,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,1,1
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Irapuato,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
c48deb11-7da7-46c0-a916-e6d3fe3dd42b,Zacatecas City,Apple iPhone,GSA 213,Zacatecas,adwords,1,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Tlahuac,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,sin información,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Los Mochis,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
6c7a6257-98f8-4170-b8fd-f40e19dd823b,Apodaca,Android,Chrome Mobile 102,Nuevo León,adwords,1,3
sin información,Monclova,Android,Chrome Mobile 102,Coahuila,adwords,0,1
sin información,Navojoa,Android,Chrome Mobile 102,Sonora,adwords,0,1
4b3ec196-9d2c-44b3-b100-207b3457daf7,Puebla,Android,Chrome Mobile 95,Mexico City,adwords,1,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Puebla City,Android,Chrome Mobile 101,Puebla,adwords,0,1
sin información,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Oak Brook,Mac,Chrome 102,Illinois,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Tapachula,Android,Chrome Mobile 102,Chiapas,adwords,0,1
6fb781f9-db30-403a-b958-bcb6764048c1,Mazatlán,Android,Chrome Mobile 95,Sinaloa,google2,1,3
sin información,Mazatlán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,San José del Cabo,Android,Chrome Mobile 102,Baja California Sur,adwords,0,1
sin información,Puebla City,Apple iPhone,Mobile Safari 12,Puebla,adwords,0,0
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,0,1
sin información,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Tlalnepantla,Android,Chrome Mobile 92,México,sin información,0,1
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,sin información,0,1
sin información,León,Windows,Chrome 102,Guanajuato,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Mazatlán,Apple iPhone,Mobile Safari 12,Sinaloa,adwords,0,0
sin información,Cheyenne,Windows,Chrome 80,Wyoming,sin información,0,4
sin información,Mexico City,Windows,Chrome 102,Mexico City,adwords,0,0
af64e8c6-1296-4ed4-9b79-b8b404a088f2,Calimaya,Android,Chrome Mobile 102,México,adwords,1,3
sin información,Tlalpan,Android,Chrome Mobile 102,Mexico City,adwords,0,2
57c61255-bafa-4aa0-a33d-725c94b7c432,Morelia,Android,Chrome Mobile 94,Michoacán,adwords,1,3
sin información,Monterrey,Android,Samsung Browser 17,Nuevo León,google2,0,1
sin información,León,Windows,Chrome 102,Guanajuato,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Alvaro Obregon,Apple iPhone,GSA 213,Mexico City,sin información,0,0
sin información,Puebla,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Busan,Windows,Chrome 98,Busan,sin información,0,4
sin información,Naucalpan,Android,Chrome Mobile 85,México,adwords,0,1
sin información,Alvaro Obregon,Apple iPhone,GSA 213,Mexico City,adwords,0,0
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Chiapas,adwords,0,1
sin información,León,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
0a1f4b4f-cbe0-41da-b63d-2ca236567672,Metepec,Apple iPhone,GSA 212,Morelos,adwords,1,0
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
ff2647b9-2685-4e26-92f0-d17dbb0439b0,Xalapa,Android,Facebook 304,Veracruz,google2,1,3
sin información,sin información,Android,Chrome Mobile 102,Nuevo León,sin información,0,4
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,sin información,0,4
sin información,Coatzacoalcos,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
4851a955-1de6-48f4-8eef-71f8d296ccd8,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,1,1
sin información,Azcapotzalco,Android,Chrome Mobile 91,Mexico City,adwords,0,2
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Venustiano Carranza,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
b1a8c480-230d-49b3-a40f-b2513cca7cd4,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Dallas,Windows,Chrome 102,Texas,adwords,0,0
sin información,Moroleon,Windows,Chrome 102,Guanajuato,sin información,0,4
sin información,sin información,Android,Samsung Browser 17,Jalisco,sin información,0,4
46896252-af75-4326-8ce8-86ec4486c84c,Torreón,Apple iPhone,Mobile Safari 14,Coahuila,adwords,1,0
sin información,Chalco,Apple iPhone,GSA 213,México,sin información,0,0
sin información,Ciudad Nezahualcoyotl,Android,Chrome Mobile 101,México,adwords,0,1
344666fa-deef-4e04-8367-b02d5e1cd5c4,Apodaca,Android,Chrome Mobile 102,Nuevo León,adwords,1,3
sin información,Villahermosa,Android,Chrome Mobile 102,Tabasco,adwords,0,1
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Emeryville,Android,Chrome Mobile 102,California,sin información,0,4
sin información,Guadalajara,Apple iPhone,Chrome Mobile 102,Jalisco,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Zumpango,Android,Chrome Mobile 102,México,sin información,0,1
8ba4fadd-fca2-404c-a428-f16413080672,Tlalpan,Android,Chrome Mobile 102,Mexico City,google2,1,2
sin información,Torreón,Apple iPhone,Chrome Mobile 102,Coahuila,adwords,0,0
4010f56c-7f4a-4add-86a8-9bbcd4d356fe,Progreso Nacional,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Puebla,Android,Chrome Mobile 90,Mexico City,sin información,0,4
fa544ede-33fe-41e2-a25d-246ac4452b02,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Chiapas,google2,1,3
sin información,Aguascalientes,Android,Chrome Mobile 102,Aguascalientes,adwords,0,1
b68a67c8-585b-4dc7-8c1f-bf4aa821984d,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Rioverde,Windows,Chrome 101,San Luis Potosí,adwords,0,0
sin información,Guadalajara,Android,MIUI Browser 13,Jalisco,sin información,0,4
sin información,San Miguel de Allende,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
d0abd94c-080c-4ba0-9375-6665ad30c674,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,1,3
sin información,Tlahuac,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Orizaba,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Campeche,Android,Chrome 70,Campeche,sin información,0,4
sin información,Coyoacán,Android,Chrome Mobile 102,Mexico City,adwords,0,2
8e1ec816-2166-4aa9-a313-4d86cd1daa5f,Guerrero,Windows,Chrome 102,Chihuahua,sin información,1,3
sin información,Saltillo,Windows,Chrome 102,Coahuila,adwords,0,0
9f53c71f-9c13-4338-b2ee-550dbadbeb1a,El Sauz Tequisquiapan,Android,Chrome Mobile 101,Querétaro,adwords,1,3
sin información,Mexicali,Apple iPhone,Facebook 363,Baja California,sin información,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 100,Mexico City,adwords,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,San Luis Potosí City,Windows,Chrome 102,San Luis Potosí,adwords,0,0
sin información,León,Windows,Chrome 102,Guanajuato,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
a20dc839-61f3-45ab-a732-3c7ee706bb56,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Pesqueria,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
